A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_NET_SHORT!PIN_NO_SWAP_PIN!PIN_NO_PIN_ESCAPE!PIN_CDS_PINID!PIN_XNET_PINS!PIN_PIN_ESCAPE!PIN_PIN_SIGNAL_MODEL!PIN_NO_DRC!PIN_NO_SHAPE_CONNECT!
J!F:/ST-LINK-V2/Hardware/allegro/st-link-v2_pro.brd!Sun Nov 26 21:39:39 2023!-3937.00!-3937.00!3937.00!3937.00!0.01!mils!ST-LINK-V2_PRO!60.433071 mil!2!UP TO DATE!
S!N44671!R31!2!@\st-link-v2_pro\.\st-link\(sch_1):ins44643@private.\res_22r_5%_0402.normal\(chips)!RES_22R_5%_0402_RESC100X50X40L25N_22R,5%!!!F14!!!!!!!!!!
S!STLINK_TX!R32!1!@\st-link-v2_pro\.\st-link\(sch_1):ins43452@private.\res_22r_5%_0402.normal\(chips)!RES_22R_5%_0402_RESC100X50X40L25N_22R,5%!!!F13!!!!!!!!!!
S!N43480!R32!2!@\st-link-v2_pro\.\st-link\(sch_1):ins43452@private.\res_22r_5%_0402.normal\(chips)!RES_22R_5%_0402_RESC100X50X40L25N_22R,5%!!!F13!!!!!!!!!!
S!GND!R3!1!@\st-link-v2_pro\.\st-link\(sch_1):ins62705@private.\res_5.1k_5%_0402.normal\(chips)!RES_5.1K_5%_0402_RESC100X50X40L25N_5.1K,5%!!!F12!!!!!!!!!!
S!N62729!R3!2!@\st-link-v2_pro\.\st-link\(sch_1):ins62705@private.\res_5.1k_5%_0402.normal\(chips)!RES_5.1K_5%_0402_RESC100X50X40L25N_5.1K,5%!!!F12!!!!!!!!!!
S!GND!R7!1!@\st-link-v2_pro\.\st-link\(sch_1):ins62811@private.\res_5.1k_5%_0402.normal\(chips)!RES_5.1K_5%_0402_RESC100X50X40L25N_5.1K,5%!!!F11!!!!!!!!!!
S!N62849!R7!2!@\st-link-v2_pro\.\st-link\(sch_1):ins62811@private.\res_5.1k_5%_0402.normal\(chips)!RES_5.1K_5%_0402_RESC100X50X40L25N_5.1K,5%!!!F11!!!!!!!!!!
S!LED_STLINK!R8!1!@\st-link-v2_pro\.\st-link\(sch_1):ins18871@private.\res_1k_5%_0603.normal\(chips)!RES_1K_5%_0603_RESC160X80X55L30N_1K,5%!!!F10!!!!!!!!!!
S!N18913!R8!2!@\st-link-v2_pro\.\st-link\(sch_1):ins18871@private.\res_1k_5%_0603.normal\(chips)!RES_1K_5%_0603_RESC160X80X55L30N_1K,5%!!!F10!!!!!!!!!!
S!LED_STLINK!R9!1!@\st-link-v2_pro\.\st-link\(sch_1):ins18897@private.\res_1k_5%_0603.normal\(chips)!RES_1K_5%_0603_RESC160X80X55L30N_1K,5%!!!F9!!!!!!!!!!
S!N18917!R9!2!@\st-link-v2_pro\.\st-link\(sch_1):ins18897@private.\res_1k_5%_0603.normal\(chips)!RES_1K_5%_0603_RESC160X80X55L30N_1K,5%!!!F9!!!!!!!!!!
S!3V3_ST!J11!1!@\st-link-v2_pro\.\st-link\(sch_1):ins65435@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F48!!!!!!!!!!
S!USART1_TX!J11!2!@\st-link-v2_pro\.\st-link\(sch_1):ins65435@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F48!!!!!!!!!!
S!USART1_RX!J11!3!@\st-link-v2_pro\.\st-link\(sch_1):ins65435@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F48!!!!!!!!!!
S!I2C1_SCL!J11!4!@\st-link-v2_pro\.\st-link\(sch_1):ins65435@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F48!!!!!!!!!!
S!I2C1_SDA!J11!5!@\st-link-v2_pro\.\st-link\(sch_1):ins65435@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F48!!!!!!!!!!
S!GND!J11!6!@\st-link-v2_pro\.\st-link\(sch_1):ins65435@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F48!!!!!!!!!!
S!3V3_ST!J13!1!@\st-link-v2_pro\.\st-link\(sch_1):ins67143@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F47!!!!!!!!!!
S!ADC1_IN1!J13!2!@\st-link-v2_pro\.\st-link\(sch_1):ins67143@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F47!!!!!!!!!!
S!ADC1_IN4!J13!3!@\st-link-v2_pro\.\st-link\(sch_1):ins67143@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F47!!!!!!!!!!
S!ADC1_IN9!J13!4!@\st-link-v2_pro\.\st-link\(sch_1):ins67143@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F47!!!!!!!!!!
S!EXT11!J13!5!@\st-link-v2_pro\.\st-link\(sch_1):ins67143@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F47!!!!!!!!!!
S!GND!J13!6!@\st-link-v2_pro\.\st-link\(sch_1):ins67143@private.\header_6x1_2.54p.normal\(chips)!HEADER_6X1_2.54P_HEADER_6X1_2P54_6X2.54P!!!F47!!!!!!!!!!
S!N62729!J1!A5!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!N62849!J1!B5!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!USB_N!J1!A7!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!USB_N!J1!B7!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!USB_P!J1!A6!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!USB_P!J1!B6!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!GND!J1!A1B12!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!GND!J1!B1A12!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!!J1!A8!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!!J1!B8!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!GND!J1!1!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!GND!J1!2!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!GND!J1!3!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!GND!J1!4!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!U5V!J1!A4B9!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!U5V!J1!B4A9!@\st-link-v2_pro\.\st-link\(sch_1):ins62589@private.\hc-type-c-16p-01a-o.normal\(chips)!HC-TYPE-C-16P-01A-O_USB-C-SMD-16P_TYPE-C-16P!!!F55!!!!!!!!!!
S!N02559!U1!3!@\st-link-v2_pro\.\st-link\(sch_1):ins46892@private.\rt9013-33gb.normal\(chips)!RT9013-33GB_SOT23-5_RT9013-33GB!!!F4!!!!!!!!!!
S!GND!U1!2!@\st-link-v2_pro\.\st-link\(sch_1):ins46892@private.\rt9013-33gb.normal\(chips)!RT9013-33GB_SOT23-5_RT9013-33GB!!!F4!!!!!!!!!!
S!N02991!U1!4!@\st-link-v2_pro\.\st-link\(sch_1):ins46892@private.\rt9013-33gb.normal\(chips)!RT9013-33GB_SOT23-5_RT9013-33GB!!!F4!!!!!!!!!!
S!N02559!U1!1!@\st-link-v2_pro\.\st-link\(sch_1):ins46892@private.\rt9013-33gb.normal\(chips)!RT9013-33GB_SOT23-5_RT9013-33GB!!!F4!!!!!!!!!!
S!3V3_ST!U1!5!@\st-link-v2_pro\.\st-link\(sch_1):ins46892@private.\rt9013-33gb.normal\(chips)!RT9013-33GB_SOT23-5_RT9013-33GB!!!F4!!!!!!!!!!
S!GND!J3!1!@\st-link-v2_pro\.\st-link\(sch_1):ins32078@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F52!!!!!!!!!!
S!GND!J3!2!@\st-link-v2_pro\.\st-link\(sch_1):ins32078@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F52!!!!!!!!!!
S!GND!J4!1!@\st-link-v2_pro\.\st-link\(sch_1):ins23550@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F51!!!!!!!!!!
S!GND!J4!2!@\st-link-v2_pro\.\st-link\(sch_1):ins23550@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F51!!!!!!!!!!
S!MCO!J10!1!@\st-link-v2_pro\.\st-link\(sch_1):ins34391@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F54!!!!!!!!!!
S!PWR_ENN!J10!2!@\st-link-v2_pro\.\st-link\(sch_1):ins34391@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F54!!!!!!!!!!
S!E5V!J2!1!@\st-link-v2_pro\.\st-link\(sch_1):ins38984@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F53!!!!!!!!!!
S!GND!J2!2!@\st-link-v2_pro\.\st-link\(sch_1):ins38984@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F53!!!!!!!!!!
S!3V3_ST!J6!1!@\st-link-v2_pro\.\st-link\(sch_1):ins16323@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F50!!!!!!!!!!
S!PWR_EXT!J6!2!@\st-link-v2_pro\.\st-link\(sch_1):ins16323@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F50!!!!!!!!!!
S!N44659!J8!1!@\st-link-v2_pro\.\st-link\(sch_1):ins37348@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F49!!!!!!!!!!
S!N44671!J8!2!@\st-link-v2_pro\.\st-link\(sch_1):ins37348@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P!!!F49!!!!!!!!!!
S!3V3_ST!J7!1!@\st-link-v2_pro\.\st-link\(sch_1):ins59611@private.\header_ra_4x2_2.54p.normal\(chips)!HEADER_RA_4X2_2.54P_HEADER_RA_4X2_2P54_8X2.54P!!!F43!!!!!!!!!!
S!N43480!J7!2!@\st-link-v2_pro\.\st-link\(sch_1):ins59611@private.\header_ra_4x2_2.54p.normal\(chips)!HEADER_RA_4X2_2.54P_HEADER_RA_4X2_2P54_8X2.54P!!!F43!!!!!!!!!!
S!GND!J7!3!@\st-link-v2_pro\.\st-link\(sch_1):ins59611@private.\header_ra_4x2_2.54p.normal\(chips)!HEADER_RA_4X2_2.54P_HEADER_RA_4X2_2P54_8X2.54P!!!F43!!!!!!!!!!
S!N43828!J7!4!@\st-link-v2_pro\.\st-link\(sch_1):ins59611@private.\header_ra_4x2_2.54p.normal\(chips)!HEADER_RA_4X2_2.54P_HEADER_RA_4X2_2P54_8X2.54P!!!F43!!!!!!!!!!
S!N60144!J7!5!@\st-link-v2_pro\.\st-link\(sch_1):ins59611@private.\header_ra_4x2_2.54p.normal\(chips)!HEADER_RA_4X2_2.54P_HEADER_RA_4X2_2P54_8X2.54P!!!F43!!!!!!!!!!
S!N43472!J7!6!@\st-link-v2_pro\.\st-link\(sch_1):ins59611@private.\header_ra_4x2_2.54p.normal\(chips)!HEADER_RA_4X2_2.54P_HEADER_RA_4X2_2P54_8X2.54P!!!F43!!!!!!!!!!
S!N60172!J7!7!@\st-link-v2_pro\.\st-link\(sch_1):ins59611@private.\header_ra_4x2_2.54p.normal\(chips)!HEADER_RA_4X2_2.54P_HEADER_RA_4X2_2P54_8X2.54P!!!F43!!!!!!!!!!
S!N43468!J7!8!@\st-link-v2_pro\.\st-link\(sch_1):ins59611@private.\header_ra_4x2_2.54p.normal\(chips)!HEADER_RA_4X2_2.54P_HEADER_RA_4X2_2P54_8X2.54P!!!F43!!!!!!!!!!
S!3V3_ST!J12!1!@\st-link-v2_pro\.\st-link\(sch_1):ins66322@private.\header_4x1_2.54p.normal\(chips)!HEADER_4X1_2.54P_HEADER_4X1_2P54_4X2.54P!!!F46!!!!!!!!!!
S!PB4!J12!2!@\st-link-v2_pro\.\st-link\(sch_1):ins66322@private.\header_4x1_2.54p.normal\(chips)!HEADER_4X1_2.54P_HEADER_4X1_2P54_4X2.54P!!!F46!!!!!!!!!!
S!PB5!J12!3!@\st-link-v2_pro\.\st-link\(sch_1):ins66322@private.\header_4x1_2.54p.normal\(chips)!HEADER_4X1_2.54P_HEADER_4X1_2P54_4X2.54P!!!F46!!!!!!!!!!
S!GND!J12!4!@\st-link-v2_pro\.\st-link\(sch_1):ins66322@private.\header_4x1_2.54p.normal\(chips)!HEADER_4X1_2.54P_HEADER_4X1_2P54_4X2.54P!!!F46!!!!!!!!!!
S!3V3_ST!J9!1!@\st-link-v2_pro\.\st-link\(sch_1):ins44111@private.\header_4x1_2.54p.normal\(chips)!HEADER_4X1_2.54P_HEADER_4X1_2P54_4X2.54P!!!F45!!!!!!!!!!
S!N44516!J9!2!@\st-link-v2_pro\.\st-link\(sch_1):ins44111@private.\header_4x1_2.54p.normal\(chips)!HEADER_4X1_2.54P_HEADER_4X1_2P54_4X2.54P!!!F45!!!!!!!!!!
S!GND!J9!3!@\st-link-v2_pro\.\st-link\(sch_1):ins44111@private.\header_4x1_2.54p.normal\(chips)!HEADER_4X1_2.54P_HEADER_4X1_2P54_4X2.54P!!!F45!!!!!!!!!!
S!N44493!J9!4!@\st-link-v2_pro\.\st-link\(sch_1):ins44111@private.\header_4x1_2.54p.normal\(chips)!HEADER_4X1_2.54P_HEADER_4X1_2P54_4X2.54P!!!F45!!!!!!!!!!
S!PB10!J5!1!@\st-link-v2_pro\.\st-link\(sch_1):ins15089@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P(NC)!!!F44!!!!!!!!!!
S!GND!J5!2!@\st-link-v2_pro\.\st-link\(sch_1):ins15089@private.\header_2x1_2.54p.normal\(chips)!HEADER_2X1_2.54P_HEADER_2X1_2P54_2X2.54P(NC)!!!F44!!!!!!!!!!
S!ST_BOOT0!U2!44!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!STM_RST!U2!7!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!OSC_IN!U2!5!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!OSC_OUT!U2!6!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!AIN_1!U2!10!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!ADC1_IN1!U2!11!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!T_SWO!U2!31!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!ST_USB_N!U2!32!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!ST_USB_P!U2!33!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!STM_JTMS!U2!34!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!STM_JTCK!U2!37!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!USB_RENUMN!U2!38!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!STLINK_TX!U2!12!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!STLINK_RX!U2!13!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!ADC1_IN4!U2!14!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!T_JTCK!U2!15!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!T_JTDO!U2!16!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!T_JTDI!U2!17!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!PA8!U2!29!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!LED_STLINK!U2!30!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!T_JRST!U2!18!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!ADC1_IN9!U2!19!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!PB10!U2!21!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!EXT11!U2!22!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!T_SWDIO_IN!U2!25!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!T_JTCK!U2!26!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!T_JTMS!U2!27!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!PWR_ENN!U2!28!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!GND!U2!20!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!PWR_EXT!U2!39!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!PB4!U2!40!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!PB5!U2!41!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!USART1_TX!U2!42!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!USART1_RX!U2!43!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!I2C1_SCL!U2!45!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!I2C1_SDA!U2!46!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!N09890!U2!2!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!OSC32_IN!U2!3!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!OSC32_OUT!U2!4!@\st-link-v2_pro\.\st-link\(sch_1):ins6958@private.\stm32f103cbt6a.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F3!!!!!!!!!!
S!3V3_ST!U2!1!@\st-link-v2_pro\.\st-link\(sch_1):ins7071@private.\stm32f103cbt6b.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F2!!!!!!!!!!
S!3V3_ST!U2!9!@\st-link-v2_pro\.\st-link\(sch_1):ins7071@private.\stm32f103cbt6b.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F2!!!!!!!!!!
S!3V3_ST!U2!24!@\st-link-v2_pro\.\st-link\(sch_1):ins7071@private.\stm32f103cbt6b.normal\(chips)!STM32F103CBT6_QFP50P900X900X145-48N_(S1+S2)_STM32F103CBT6!!!F2!!!!!!!!!!
